inst,succ gSAT2,succ probSAT,of,steps gSAT2,steps probSAT,awg fined gSAT2,awg fined probSAT,mu gSAT2,sig^2 gSAT2,mu probSAT,sig^2 probSAT,xing,winner
uf50-0806.cnf,1000,1000,1000,35.256,33.278,35.256,33.278,3.4094,0.28732,3.40139,0.20329,30,probSAT
uf50-0807.cnf,1000,1000,1000,30.312,29.987,30.312,29.987,3.29209,0.22989,3.30553,0.18695,37,probSAT
uf50-0808.cnf,1000,1000,1000,29.455,27.9,29.455,27.9,3.25368,0.23874,3.22694,0.19687,26,probSAT
uf50-0809.cnf,1000,1000,1000,40.535,37.765,40.535,37.765,3.50051,0.35556,3.47631,0.28014,230,gSAT2
uf50-0810.cnf,1000,1000,1000,39.153,37.246,39.153,37.246,3.46813,0.32734,3.48605,0.24222,35,probSAT
uf50-0811.cnf,1000,1000,1000,28.638,28.358,28.638,28.358,3.22817,0.22757,3.24748,0.18966,46,probSAT
uf50-0812.cnf,1000,1000,1000,116.897,89.558,116.897,89.558,4.30803,0.85721,4.16455,0.64832,15,probSAT
uf50-0813.cnf,1000,1000,1000,38.755,35.058,38.755,35.058,3.44485,0.3608,3.40123,0.2799,26,probSAT
uf50-0814.cnf,1000,1000,1000,37.74,35.417,37.74,35.417,3.42075,0.36174,3.4235,0.26493,36,probSAT
uf50-0815.cnf,1000,1000,1000,54.199,46.577,54.199,46.577,3.70016,0.51487,3.63159,0.3852,24,probSAT
uf50-0816.cnf,1000,1000,1000,32.01,29.183,32.01,29.183,3.29733,0.30244,3.2615,0.21757,27,probSAT
uf50-0817.cnf,1000,1000,1000,32.481,32.401,32.481,32.401,3.32818,0.26764,3.35532,0.22961,71,probSAT
uf50-0818.cnf,1000,1000,1000,33.501,32.501,33.501,32.501,3.38688,0.23387,3.3761,0.20498,28,probSAT
uf50-0819.cnf,1000,1000,1000,57.949,44.98,57.949,44.98,3.66402,0.61983,3.60159,0.37169,34,probSAT
uf50-0820.cnf,1000,1000,1000,33.442,32.511,33.442,32.511,3.34622,0.29662,3.36284,0.22548,37,probSAT
uf50-0821.cnf,956,998,1000,223.67,132.198,817.67,159.198,4.30482,1.28873,4.30822,0.93981,74,probSAT
uf50-0822.cnf,1000,1000,1000,40.341,36.19,40.341,36.19,3.47791,0.37927,3.44405,0.26827,23,probSAT
uf50-0823.cnf,1000,1000,1000,53.867,46.078,53.867,46.078,3.61822,0.61831,3.60639,0.40668,41,probSAT
uf50-0824.cnf,1000,1000,1000,25.847,25.401,25.847,25.401,3.15148,0.18553,3.14823,0.17237,35,probSAT
uf50-0825.cnf,1000,1000,1000,66.438,48.795,66.438,48.795,3.75326,0.68289,3.65306,0.39805,32,probSAT
uf50-0826.cnf,1000,1000,1000,64.131,48.32,64.131,48.32,3.77308,0.58969,3.66797,0.37868,24,probSAT
uf50-0827.cnf,1000,1000,1000,37.76,37.81,37.76,37.81,3.43431,0.35115,3.48927,0.27436,65,probSAT
uf50-0828.cnf,1000,1000,1000,56.598,47.379,56.598,47.379,3.6855,0.58634,3.64124,0.38937,36,probSAT
uf50-0829.cnf,1000,1000,1000,30.852,30.037,30.852,30.037,3.29402,0.24562,3.29381,0.2044,121,probSAT
uf50-0830.cnf,1000,1000,1000,37.172,34.876,37.172,34.876,3.3499,0.42227,3.3939,0.28232,41,probSAT
uf50-0831.cnf,1000,1000,1000,48.77,38.405,48.77,38.405,3.58949,0.51033,3.4694,0.32192,15,probSAT
uf50-0832.cnf,1000,1000,1000,95.588,71.336,95.588,71.336,4.10676,0.82107,3.99155,0.51938,38,probSAT
uf50-0833.cnf,1000,1000,1000,26.444,26.67,26.444,26.67,3.15375,0.22647,3.19058,0.17468,134,gSAT2
uf50-0834.cnf,1000,1000,1000,33.862,31.658,33.862,31.658,3.35824,0.30233,3.3385,0.22768,29,probSAT
uf50-0835.cnf,1000,1000,1000,28.953,28.25,28.953,28.25,3.25273,0.21738,3.23963,0.19995,102,probSAT
uf50-0836.cnf,1000,1000,1000,40.587,35.941,40.587,35.941,3.42362,0.43679,3.41881,0.29744,46,probSAT
uf50-0837.cnf,1000,1000,1000,45.549,41.259,45.549,41.259,3.55427,0.46213,3.54984,0.31944,40,probSAT
uf50-0838.cnf,1000,1000,1000,29.724,26.75,29.724,26.75,3.24683,0.25817,3.18903,0.19035,19,probSAT
uf50-0839.cnf,1000,1000,1000,34.068,33.016,34.068,33.016,3.37106,0.27379,3.38343,0.21968,57,probSAT
uf50-0840.cnf,1000,1000,1000,33.903,31.65,33.903,31.65,3.37056,0.29184,3.34671,0.20963,27,probSAT
uf50-0841.cnf,1000,1000,1000,47.237,43.345,47.237,43.345,3.58975,0.46063,3.58761,0.34407,52,probSAT
uf50-0842.cnf,1000,1000,1000,50.063,46.021,50.063,46.021,3.62769,0.48394,3.63563,0.35738,52,probSAT
uf50-0843.cnf,1000,1000,1000,67.882,52.608,67.882,52.608,3.85068,0.62051,3.72872,0.4444,None,probSAT
uf50-0844.cnf,1000,1000,1000,30.424,29.382,30.424,29.382,3.2648,0.26903,3.275,0.19665,35,probSAT
uf50-0845.cnf,1000,1000,1000,32.342,31.184,32.342,31.184,3.34467,0.24448,3.32529,0.21369,20,probSAT
uf50-0846.cnf,1000,1000,1000,36.742,31.862,36.742,31.862,3.34382,0.43181,3.30978,0.26816,26,probSAT
uf50-0847.cnf,1000,1000,1000,34.707,32.683,34.707,32.683,3.37941,0.29384,3.363,0.23196,44,probSAT
uf50-0848.cnf,1000,1000,1000,31.226,30.043,31.226,30.043,3.29792,0.27299,3.29327,0.21257,27,probSAT
uf50-0849.cnf,1000,1000,1000,28.146,27.256,28.146,27.256,3.22892,0.20969,3.22423,0.15838,22,probSAT
uf50-0850.cnf,998,1000,1000,71.391,58.744,98.391,58.744,3.83965,0.59176,3.82863,0.44751,99,probSAT
uf50-0851.cnf,1000,1000,1000,107.168,73.746,107.168,73.746,4.12145,0.93042,3.96149,0.6064,32,probSAT
uf50-0852.cnf,1000,1000,1000,42.116,36.6,42.116,36.6,3.49955,0.40975,3.44029,0.29347,18,probSAT
uf50-0853.cnf,1000,1000,1000,29.549,27.0,29.549,27.0,3.25911,0.24405,3.20074,0.1842,16,probSAT
uf50-0854.cnf,1000,1000,1000,49.668,42.7,49.668,42.7,3.65538,0.43739,3.58572,0.31013,28,probSAT
uf50-0855.cnf,1000,1000,1000,34.976,33.632,34.976,33.632,3.38102,0.30183,3.3645,0.25887,281,probSAT
uf50-0856.cnf,1000,1000,1000,67.048,51.556,67.048,51.556,3.8185,0.67991,3.70803,0.43592,31,probSAT
uf50-0857.cnf,1000,1000,1000,53.731,48.177,53.731,48.177,3.67256,0.50342,3.68935,0.3447,61,probSAT
uf50-0858.cnf,1000,1000,1000,40.016,36.864,40.016,36.864,3.42493,0.41102,3.4277,0.32026,52,probSAT
uf50-0859.cnf,1000,1000,1000,50.686,43.384,50.686,43.384,3.63788,0.49448,3.58906,0.34017,29,probSAT
uf50-0860.cnf,1000,1000,1000,31.204,29.157,31.204,29.157,3.26659,0.30321,3.26065,0.21355,29,probSAT
uf50-0861.cnf,1000,1000,1000,38.121,36.037,38.121,36.037,3.45638,0.33641,3.4601,0.24126,31,probSAT
uf50-0862.cnf,1000,1000,1000,56.279,43.56,56.279,43.56,3.73086,0.49429,3.60686,0.30953,18,probSAT
uf50-0863.cnf,1000,1000,1000,66.492,55.855,66.492,55.855,3.89218,0.55404,3.78356,0.4417,16,probSAT
uf50-0864.cnf,1000,1000,1000,29.55,29.223,29.55,29.223,3.25439,0.24208,3.26117,0.20932,95,probSAT
uf50-0865.cnf,1000,1000,1000,32.71,30.505,32.71,30.505,3.34046,0.27398,3.29674,0.22453,21,probSAT
uf50-0866.cnf,1000,1000,1000,31.565,28.839,31.565,28.839,3.30899,0.2692,3.25594,0.20367,148,gSAT2
uf50-0867.cnf,1000,1000,1000,39.071,35.533,39.071,35.533,3.46189,0.36894,3.42874,0.27252,38,probSAT
uf50-0868.cnf,1000,1000,1000,78.949,57.513,78.949,57.513,3.80595,0.86045,3.74271,0.5572,40,probSAT
uf50-0869.cnf,1000,1000,1000,46.587,40.576,46.587,40.576,3.58217,0.43197,3.52832,0.30793,26,probSAT
uf50-0870.cnf,1000,1000,1000,66.685,52.508,66.685,52.508,3.87737,0.59338,3.75046,0.39937,30,probSAT
uf50-0871.cnf,1000,1000,1000,38.153,33.992,38.153,33.992,3.46248,0.31952,3.41512,0.20989,25,probSAT
uf50-0872.cnf,1000,1000,1000,37.596,34.064,37.596,34.064,3.42625,0.34251,3.38222,0.26644,16,probSAT
uf50-0873.cnf,1000,1000,1000,68.094,52.304,68.094,52.304,3.85062,0.63336,3.76301,0.36602,43,probSAT
uf50-0874.cnf,1000,1000,1000,28.108,28.493,28.108,28.493,3.2098,0.23605,3.24728,0.20131,39,probSAT
uf50-0875.cnf,1000,1000,1000,29.412,28.656,29.412,28.656,3.23499,0.26689,3.23445,0.22702,64,probSAT
uf50-0876.cnf,1000,1000,1000,33.956,33.678,33.956,33.678,3.32384,0.35956,3.33526,0.31709,117,gSAT2
uf50-0877.cnf,971,1000,1000,157.911,87.983,549.411,87.983,4.10049,1.04209,4.07624,0.65226,47,probSAT
uf50-0878.cnf,1000,1000,1000,38.507,36.556,38.507,36.556,3.44989,0.34883,3.45426,0.26663,36,probSAT
uf50-0879.cnf,998,1000,1000,131.713,85.464,158.713,85.464,4.2543,1.06158,4.0767,0.66596,29,probSAT
uf50-0880.cnf,1000,1000,1000,31.297,29.768,31.297,29.768,3.30312,0.2534,3.27843,0.21885,18,probSAT
uf50-0881.cnf,1000,1000,1000,37.999,35.361,37.999,35.361,3.46847,0.31455,3.44894,0.22363,26,probSAT
uf50-0882.cnf,1000,1000,1000,61.267,49.25,61.267,49.25,3.82046,0.52156,3.70822,0.35083,28,probSAT
uf50-0883.cnf,1000,1000,1000,36.891,33.771,36.891,33.771,3.37717,0.37648,3.39034,0.24566,41,probSAT
uf50-0884.cnf,999,1000,1000,62.191,52.903,75.691,52.903,3.68321,0.61804,3.68123,0.43762,48,probSAT
uf50-0885.cnf,1000,1000,1000,38.25,36.055,38.25,36.055,3.46638,0.33272,3.46168,0.23686,32,probSAT
uf50-0886.cnf,1000,1000,1000,29.64,30.084,29.64,30.084,3.24264,0.25811,3.30314,0.19672,45,probSAT
uf50-0887.cnf,1000,1000,1000,24.797,24.007,24.797,24.007,3.10231,0.20662,3.10505,0.14269,22,probSAT
uf50-0888.cnf,1000,1000,1000,42.017,39.214,42.017,39.214,3.4999,0.41789,3.49553,0.32116,36,probSAT
uf50-0889.cnf,1000,1000,1000,42.31,38.4,42.31,38.4,3.5212,0.36437,3.50605,0.26618,42,probSAT
uf50-0890.cnf,1000,1000,1000,41.304,35.417,41.304,35.417,3.48976,0.39782,3.42277,0.26465,25,probSAT
uf50-0891.cnf,1000,1000,1000,55.127,47.421,55.127,47.421,3.71816,0.49457,3.64666,0.37818,31,probSAT
uf50-0892.cnf,1000,1000,1000,35.045,31.885,35.045,31.885,3.36268,0.34313,3.33121,0.23877,24,probSAT
uf50-0893.cnf,1000,1000,1000,45.49,38.669,45.49,38.669,3.56319,0.44199,3.48223,0.31493,18,probSAT
uf50-0894.cnf,1000,1000,1000,41.557,36.817,41.557,36.817,3.46889,0.40509,3.42893,0.30872,27,probSAT
uf50-0895.cnf,1000,1000,1000,29.921,29.296,29.921,29.296,3.24293,0.28285,3.25471,0.22759,30,probSAT
uf50-0896.cnf,1000,1000,1000,38.55,34.879,38.55,34.879,3.4902,0.3026,3.42922,0.23267,163,probSAT
uf50-0897.cnf,996,1000,1000,162.827,104.169,216.827,104.169,4.46973,1.08655,4.2497,0.74676,20,probSAT
uf50-0898.cnf,1000,1000,1000,43.625,42.824,43.625,42.824,3.52318,0.44466,3.5519,0.39198,58,probSAT
uf50-0899.cnf,1000,1000,1000,66.301,49.668,66.301,49.668,3.81601,0.59289,3.70234,0.37143,18,probSAT
uf50-0900.cnf,1000,1000,1000,46.197,44.356,46.197,44.356,3.54935,0.47265,3.59983,0.35194,53,probSAT
uf50-0901.cnf,1000,1000,1000,40.766,39.251,40.766,39.251,3.51724,0.34546,3.53983,0.25632,45,probSAT
uf50-0902.cnf,1000,1000,1000,39.629,34.32,39.629,34.32,3.47413,0.37033,3.40385,0.24385,21,probSAT
uf50-0903.cnf,1000,1000,1000,35.356,32.521,35.356,32.521,3.40006,0.29557,3.3577,0.24073,31,probSAT
uf50-0904.cnf,1000,1000,1000,42.009,36.028,42.009,36.028,3.48259,0.44046,3.41637,0.29324,26,probSAT
uf50-0905.cnf,1000,1000,1000,47.406,39.063,47.406,39.063,3.51494,0.50031,3.49616,0.31263,48,probSAT
uf50-0906.cnf,1000,1000,1000,27.309,25.536,27.309,25.536,3.17433,0.23985,3.14743,0.17441,18,probSAT
uf50-0907.cnf,1000,1000,1000,47.989,42.703,47.989,42.703,3.63842,0.41262,3.58588,0.32079,24,probSAT
uf50-0908.cnf,1000,1000,1000,43.097,40.213,43.097,40.213,3.53533,0.40109,3.52677,0.30238,37,probSAT
uf50-0909.cnf,1000,1000,1000,56.037,50.346,56.037,50.346,3.72266,0.49324,3.70995,0.37545,43,probSAT
uf50-0910.cnf,1000,1000,1000,83.369,65.839,83.369,65.839,3.97545,0.76963,3.90199,0.52151,47,probSAT
uf50-0911.cnf,1000,1000,1000,45.012,41.442,45.012,41.442,3.55292,0.43625,3.54722,0.32775,46,probSAT
uf50-0912.cnf,1000,1000,1000,67.243,62.072,67.243,62.072,3.86212,0.6618,3.86355,0.51254,49,probSAT
uf50-0913.cnf,1000,1000,1000,37.594,33.85,37.594,33.85,3.44224,0.32884,3.38515,0.26082,18,probSAT
uf50-0914.cnf,1000,1000,1000,39.712,35.812,39.712,35.812,3.42696,0.4341,3.42212,0.29134,30,probSAT
uf50-0915.cnf,1000,1000,1000,42.12,35.848,42.12,35.848,3.4749,0.44673,3.39271,0.32703,419,gSAT2
uf50-0916.cnf,1000,1000,1000,50.533,44.517,50.533,44.517,3.64778,0.4729,3.61829,0.3275,39,probSAT
uf50-0917.cnf,1000,1000,1000,50.245,47.652,50.245,47.652,3.68499,0.41668,3.70473,0.317,59,probSAT
uf50-0918.cnf,1000,1000,1000,37.454,35.01,37.454,35.01,3.41402,0.37009,3.41582,0.26495,43,probSAT
uf50-0919.cnf,1000,1000,1000,31.954,32.33,31.954,32.33,3.27222,0.33472,3.3343,0.26503,47,probSAT
uf50-0920.cnf,1000,1000,1000,89.772,63.448,89.772,63.448,4.02728,0.75627,3.87634,0.48958,16,probSAT
uf50-0921.cnf,1000,1000,1000,33.432,33.949,33.432,33.949,3.36864,0.25847,3.41389,0.21286,168,gSAT2
uf50-0922.cnf,1000,1000,1000,27.48,26.849,27.48,26.849,3.17797,0.24637,3.17763,0.20499,136,probSAT
uf50-0923.cnf,1000,1000,1000,38.323,36.425,38.323,36.425,3.46538,0.33638,3.46018,0.26105,29,probSAT
uf50-0924.cnf,1000,1000,1000,37.959,34.855,37.959,34.855,3.4123,0.39184,3.38399,0.30082,234,probSAT
uf50-0925.cnf,1000,1000,1000,26.125,25.582,26.125,25.582,3.13921,0.227,3.14316,0.19092,31,probSAT
uf50-0926.cnf,1000,1000,1000,41.395,37.03,41.395,37.03,3.44444,0.44498,3.43474,0.32032,39,probSAT
uf50-0927.cnf,1000,1000,1000,89.828,61.984,89.828,61.984,3.99636,0.87592,3.84727,0.50625,33,probSAT
uf50-0928.cnf,1000,1000,1000,36.179,33.276,36.179,33.276,3.4127,0.31437,3.38827,0.2219,27,probSAT
uf50-0929.cnf,1000,1000,1000,40.328,36.559,40.328,36.559,3.49239,0.3498,3.4524,0.26573,23,probSAT
uf50-0930.cnf,1000,1000,1000,32.297,30.329,32.297,30.329,3.30247,0.31345,3.28782,0.23566,24,probSAT
uf50-0931.cnf,1000,1000,1000,40.347,37.75,40.347,37.75,3.42376,0.40881,3.46005,0.30136,62,probSAT
uf50-0932.cnf,1000,1000,1000,38.362,38.256,38.362,38.256,3.47795,0.30647,3.5129,0.25149,51,probSAT
uf50-0933.cnf,1000,1000,1000,34.203,29.862,34.203,29.862,3.3425,0.34104,3.26641,0.24294,13,probSAT
uf50-0934.cnf,1000,1000,1000,56.137,48.63,56.137,48.63,3.68544,0.55786,3.65267,0.41436,48,probSAT
uf50-0935.cnf,1000,1000,1000,48.687,41.86,48.687,41.86,3.57658,0.48525,3.57386,0.30049,45,probSAT
uf50-0936.cnf,1000,1000,1000,27.534,26.94,27.534,26.94,3.1561,0.27861,3.17454,0.21717,159,gSAT2
uf50-0937.cnf,1000,1000,1000,27.7,28.294,27.7,28.294,3.18497,0.2417,3.2282,0.21585,52,probSAT
uf50-0938.cnf,1000,1000,1000,31.933,31.3,31.933,31.3,3.29533,0.30107,3.32014,0.22785,39,probSAT
uf50-0939.cnf,1000,1000,1000,38.759,37.676,38.759,37.676,3.48591,0.32354,3.4795,0.28177,202,gSAT2
uf50-0940.cnf,1000,1000,1000,40.904,36.536,40.904,36.536,3.45094,0.45416,3.43111,0.31298,34,probSAT
uf50-0941.cnf,1000,1000,1000,43.032,39.15,43.032,39.15,3.5545,0.37138,3.50857,0.29884,30,probSAT
uf50-0942.cnf,1000,1000,1000,60.065,50.285,60.065,50.285,3.74109,0.55526,3.7195,0.36688,52,probSAT
uf50-0943.cnf,1000,1000,1000,34.089,30.121,34.089,30.121,3.32582,0.32697,3.27618,0.22792,21,probSAT
uf50-0944.cnf,1000,1000,1000,43.216,38.858,43.216,38.858,3.54765,0.37582,3.51294,0.28023,29,probSAT
uf50-0945.cnf,1000,1000,1000,40.942,37.558,40.942,37.558,3.48952,0.38879,3.47492,0.27343,270,gSAT2
uf50-0946.cnf,1000,1000,1000,41.117,36.307,41.117,36.307,3.49081,0.37512,3.47165,0.23123,32,probSAT
uf50-0947.cnf,1000,1000,1000,33.666,33.256,33.666,33.256,3.33302,0.32915,3.37002,0.24933,45,probSAT
uf50-0948.cnf,1000,1000,1000,48.748,40.885,48.748,40.885,3.62138,0.46993,3.54122,0.3224,24,probSAT
uf50-0949.cnf,1000,1000,1000,27.011,25.245,27.011,25.245,3.16838,0.23684,3.13665,0.17325,18,probSAT
uf50-0950.cnf,999,1000,1000,70.757,51.072,84.257,51.072,3.85798,0.60872,3.74394,0.35018,29,probSAT
uf50-0951.cnf,1000,1000,1000,41.079,37.99,41.079,37.99,3.49556,0.38993,3.47682,0.30227,29,probSAT
uf50-0952.cnf,1000,1000,1000,54.704,47.784,54.704,47.784,3.61253,0.60782,3.60263,0.4393,46,probSAT
uf50-0953.cnf,1000,1000,1000,35.913,33.398,35.913,33.398,3.3715,0.36541,3.37571,0.25075,34,probSAT
uf50-0954.cnf,996,1000,1000,115.675,76.877,169.675,76.877,4.08407,1.0084,3.97083,0.64124,36,probSAT
uf50-0955.cnf,1000,1000,1000,41.158,34.357,41.158,34.357,3.44617,0.46693,3.37613,0.28958,24,probSAT
uf50-0956.cnf,1000,1000,1000,33.226,31.045,33.226,31.045,3.34252,0.28886,3.31784,0.22344,25,probSAT
uf50-0957.cnf,992,1000,1000,132.825,86.676,240.825,86.676,4.1832,1.02532,4.09584,0.66543,69,probSAT
uf50-0958.cnf,1000,1000,1000,29.791,29.996,29.791,29.996,3.25662,0.25275,3.30514,0.18951,37,probSAT
uf50-0959.cnf,1000,1000,1000,44.351,40.949,44.351,40.949,3.51743,0.44757,3.53711,0.31238,47,probSAT
uf50-0960.cnf,1000,1000,1000,33.709,32.401,33.709,32.401,3.33203,0.32754,3.35389,0.23422,37,probSAT
uf50-0961.cnf,1000,1000,1000,71.149,63.359,71.149,63.359,3.87438,0.68647,3.84165,0.5691,56,probSAT
uf50-0962.cnf,1000,1000,1000,28.93,28.898,28.93,28.898,3.23317,0.23796,3.2535,0.21223,97,probSAT
uf50-0963.cnf,1000,1000,1000,36.569,36.594,36.569,36.594,3.4354,0.29003,3.45236,0.26813,229,gSAT2
uf50-0964.cnf,1000,1000,1000,51.683,47.612,51.683,47.612,3.69899,0.43159,3.67443,0.35626,38,probSAT
uf50-0965.cnf,1000,1000,1000,54.814,46.171,54.814,46.171,3.73068,0.48658,3.64729,0.34816,23,probSAT
uf50-0966.cnf,1000,1000,1000,54.439,45.026,54.439,45.026,3.64469,0.57684,3.60949,0.3595,40,probSAT
uf50-0967.cnf,1000,1000,1000,36.09,32.911,36.09,32.911,3.38085,0.34485,3.34476,0.27612,31,probSAT
uf50-0968.cnf,1000,1000,1000,63.424,50.221,63.424,50.221,3.83248,0.58266,3.70973,0.38267,24,probSAT
uf50-0969.cnf,1000,1000,1000,27.757,26.569,27.757,26.569,3.19748,0.23513,3.183,0.18915,24,probSAT
uf50-0970.cnf,1000,1000,1000,44.926,37.318,44.926,37.318,3.54153,0.45338,3.45482,0.29893,21,probSAT
uf50-0971.cnf,1000,1000,1000,36.861,35.928,36.861,35.928,3.41676,0.34093,3.4427,0.2628,54,probSAT
uf50-0972.cnf,1000,1000,1000,30.076,28.735,30.076,28.735,3.26633,0.25273,3.2606,0.18847,29,probSAT
uf50-0973.cnf,1000,1000,1000,44.715,40.038,44.715,40.038,3.57381,0.39887,3.53162,0.29801,31,probSAT
uf50-0974.cnf,1000,1000,1000,32.984,31.789,32.984,31.789,3.33272,0.29776,3.3351,0.2325,27,probSAT
uf50-0975.cnf,1000,1000,1000,46.381,43.535,46.381,43.535,3.6088,0.41395,3.61112,0.30975,44,probSAT
uf50-0976.cnf,997,1000,1000,97.034,61.2,137.534,61.2,3.86097,0.9726,3.7673,0.56437,41,probSAT
uf50-0977.cnf,1000,1000,1000,39.002,35.727,39.002,35.727,3.38631,0.43012,3.39389,0.3236,39,probSAT
uf50-0978.cnf,1000,1000,1000,30.502,29.732,30.502,29.732,3.28514,0.24711,3.28531,0.20483,27,probSAT
uf50-0979.cnf,1000,1000,1000,30.797,29.268,30.797,29.268,3.2879,0.25337,3.27223,0.19654,26,probSAT
uf50-0980.cnf,1000,1000,1000,53.97,45.241,53.97,45.241,3.7125,0.48236,3.63252,0.3417,24,probSAT
uf50-0981.cnf,1000,1000,1000,46.035,41.608,46.035,41.608,3.62007,0.39268,3.57542,0.29375,29,probSAT
uf50-0982.cnf,1000,1000,1000,55.833,43.85,55.833,43.85,3.62443,0.63502,3.57162,0.38404,33,probSAT
uf50-0983.cnf,1000,1000,1000,54.045,45.539,54.045,45.539,3.67398,0.56001,3.58801,0.42536,15,probSAT
uf50-0984.cnf,1000,1000,1000,38.44,35.3,38.44,35.3,3.45266,0.33759,3.43322,0.245,38,probSAT
uf50-0985.cnf,1000,1000,1000,58.202,47.852,58.202,47.852,3.75469,0.5295,3.67057,0.36855,34,probSAT
uf50-0986.cnf,1000,1000,1000,26.484,25.619,26.484,25.619,3.17218,0.19548,3.15653,0.16324,89,probSAT
uf50-0987.cnf,978,1000,1000,129.993,74.094,426.993,74.094,4.12736,0.76387,3.9964,0.54971,11,probSAT
uf50-0988.cnf,1000,1000,1000,50.574,43.383,50.574,43.383,3.65956,0.45521,3.60178,0.31646,35,probSAT
uf50-0989.cnf,1000,1000,1000,30.911,28.808,30.911,28.808,3.29367,0.25113,3.26365,0.18968,25,probSAT
uf50-0990.cnf,997,1000,1000,96.595,64.561,137.095,64.561,4.09202,0.81314,3.93134,0.46373,29,probSAT
uf50-0991.cnf,999,1000,1000,90.437,68.061,103.937,68.061,4.04512,0.79051,3.94584,0.53346,45,probSAT
uf50-0992.cnf,1000,1000,1000,41.33,37.122,41.33,37.122,3.4922,0.41114,3.45657,0.28564,335,gSAT2
uf50-0993.cnf,1000,1000,1000,31.946,31.192,31.946,31.192,3.29684,0.3004,3.31899,0.23265,37,probSAT
uf50-0994.cnf,1000,1000,1000,63.476,55.613,63.476,55.613,3.84119,0.55626,3.80294,0.41416,41,probSAT
uf50-0995.cnf,1000,1000,1000,35.807,34.524,35.807,34.524,3.37143,0.37381,3.39497,0.27311,35,probSAT
uf50-0996.cnf,1000,1000,1000,55.589,42.818,55.589,42.818,3.68645,0.53971,3.58515,0.31528,30,probSAT
uf50-0997.cnf,1000,1000,1000,37.191,35.704,37.191,35.704,3.42229,0.33843,3.43748,0.25777,38,probSAT
uf50-0998.cnf,1000,1000,1000,46.579,43.148,46.579,43.148,3.53817,0.48542,3.56465,0.35909,52,probSAT
uf50-0999.cnf,1000,1000,1000,46.726,43.066,46.726,43.066,3.53514,0.46577,3.58607,0.32521,60,probSAT
uf50-01000.cnf,1000,1000,1000,37.208,34.954,37.208,34.954,3.43166,0.32322,3.42929,0.23221,30,probSAT
uf75-01.cnf,832,959,1000,649.986,462.436,2917.986,1015.936,5.87004,0.67488,5.78767,0.5279,115,probSAT
uf75-02.cnf,893,984,1000,545.877,361.514,1990.377,577.514,5.75253,0.6895,5.56909,0.54685,54,probSAT
uf75-03.cnf,271,473,1000,1302.762,1181.277,11144.262,8295.777,6.47479,0.44387,6.58229,0.32729,264,probSAT
uf75-04.cnf,80,227,1000,1425.354,1340.804,13845.354,11776.304,6.01542,0.74637,6.5084,0.4229,286,probSAT
uf75-05.cnf,256,386,1000,1308.249,1206.197,11352.249,9495.197,6.44156,0.42957,6.41777,0.46494,84,probSAT
uf75-06.cnf,329,538,1000,1186.514,1057.629,10245.014,7294.629,6.03999,0.59705,6.28378,0.58081,307,probSAT
uf75-07.cnf,239,407,1000,1275.155,1167.138,11548.655,9172.638,6.04909,0.60878,6.30522,0.5405,286,probSAT
uf75-08.cnf,187,355,1000,1371.137,1244.731,12346.637,9952.231,6.47743,0.59994,6.45773,0.53606,48,probSAT
uf75-09.cnf,872,974,1000,554.748,381.874,2282.748,732.874,5.70583,0.69596,5.56708,0.6113,61,probSAT
uf75-010.cnf,924,992,1000,501.66,303.476,1527.66,411.476,5.69733,0.75467,5.41416,0.55773,52,probSAT
uf75-011.cnf,367,642,1000,1200.816,985.204,9746.316,5818.204,6.27593,0.62524,6.32519,0.5526,None,probSAT
uf75-012.cnf,153,261,1000,1386.654,1316.837,12821.154,11293.337,6.40918,0.60943,6.5058,0.4437,174,probSAT
uf75-013.cnf,818,956,1000,638.573,431.096,3095.573,1025.096,5.82808,0.58638,5.67733,0.541,72,probSAT
uf75-014.cnf,662,831,1000,895.151,713.671,5458.151,2995.171,6.07157,0.73876,6.03429,0.64751,121,probSAT
uf75-015.cnf,364,537,1000,1207.06,1087.861,9793.06,7338.361,6.24839,0.76285,6.36761,0.57297,262,probSAT
uf75-016.cnf,319,590,1000,1256.211,1051.021,10449.711,6586.021,6.4028,0.49209,6.43343,0.41424,98,probSAT
uf75-017.cnf,778,968,1000,752.063,470.572,3749.063,902.572,5.98515,0.7165,5.83307,0.53346,113,probSAT
uf75-018.cnf,797,964,1000,645.36,431.032,3385.86,917.032,5.70518,0.77423,5.68251,0.6271,103,probSAT
uf75-019.cnf,234,281,1000,1265.225,1223.624,11606.225,10930.124,5.94451,0.5572,5.96719,0.61658,85,probSAT
uf75-020.cnf,580,824,1000,1041.75,794.964,6711.75,3170.964,6.37826,0.45063,6.26837,0.46331,72,probSAT
uf75-021.cnf,725,895,1000,797.716,586.023,4510.216,2003.523,5.95012,0.75288,5.89459,0.60742,117,probSAT
uf75-022.cnf,845,976,1000,641.167,404.139,2733.667,728.139,5.9125,0.60624,5.68117,0.52449,53,probSAT
uf75-023.cnf,394,687,1000,1167.977,913.798,9348.977,5139.298,6.23367,0.63876,6.23767,0.55247,95,probSAT
uf75-024.cnf,467,813,1000,1092.092,763.537,8287.592,3288.037,6.14979,0.69288,6.12208,0.62381,39,probSAT
uf75-025.cnf,992,1000,1000,237.791,182.276,345.791,182.276,5.06721,0.67719,4.9607,0.45474,105,probSAT
